单词等级,单词,词典
B2,conduct,"{""word"": ""conduct"", ""definitions"": [{""part_of_speech"": ""noun"", ""meaning"": {""english"": ""The way someone behaves, especially over a period of time"", ""chinese"": ""行为，举止""}, ""example_sentences"": [{""english"": ""His conduct at school was always good."", ""chinese"": ""他在学校的行为一直很好。""}]}, {""part_of_speech"": ""verb"", ""meaning"": {""english"": ""To organize and/or do a particular activity"", ""chinese"": ""组织，进行""}, ""example_sentences"": [{""english"": ""She conducted the meeting very well."", ""chinese"": ""她主持会议主持得很好。""}]}], ""forms"": {""noun"": {""singular"": ""conduct"", ""plural"": ""conducts""}, ""verb"": {""base_form"": ""conduct"", ""third_person_singular"": ""conducts"", ""past_tense"": ""conducted"", ""past_participle"": ""conducted"", ""present_participle"": ""conducting""}}}"
B2,confidence,"{""word"": ""confidence"", ""definitions"": [{""part_of_speech"": ""noun"", ""meaning"": {""english"": ""A feeling of self-assurance arising from one's appreciation of one's own abilities or qualities."", ""chinese"": ""自信，信心""}, ""example_sentences"": [{""english"": ""She has a lot of confidence in her abilities."", ""chinese"": ""她对自己的能力非常有信心。""}], ""synonyms"": [""self-assurance"", ""belief""], ""antonyms"": [""doubt"", ""uncertainty""]}], ""forms"": {""noun"": {""singular"": ""confidence"", ""plural"": ""confidences""}}}"
B2,conflict,"{""word"": ""conflict"", ""definitions"": [{""part_of_speech"": ""noun"", ""meaning"": {""english"": ""a serious disagreement or argument, typically a protracted one"", ""chinese"": ""严重的分歧或争论，通常是长期的""}, ""example_sentences"": [{""english"": ""There was a conflict between the two brothers."", ""chinese"": ""两兄弟之间发生了冲突。""}], ""synonyms"": [""disagreement"", ""argument""], ""antonyms"": [""agreement"", ""harmony""]}, {""part_of_speech"": ""verb"", ""meaning"": {""english"": ""be in or reach a state of opposition; be incompatible or at variance; clash"", ""chinese"": ""处于或达到对立状态；不兼容或不一致；冲突""}, ""example_sentences"": [{""english"": ""His opinion conflicts with mine."", ""chinese"": ""他的意见与我的相冲突。""}], ""synonyms"": [""clash"", ""contradict""], ""antonyms"": [""agree"", ""harmonize""]}], ""forms"": {""noun"": {""singular"": ""conflict"", ""plural"": ""conflicts""}, ""verb"": {""base_form"": ""conflict"", ""third_person_singular"": ""conflicts"", ""past_tense"": ""conflicted"", ""past_participle"": ""conflicted"", ""present_participle"": ""conflicting""}}}"
B2,confusing,"{""word"": ""confusing"", ""definitions"": [{""part_of_speech"": ""adjective"", ""meaning"": {""english"": ""causing confusion"", ""chinese"": ""令人困惑的""}, ""example_sentences"": [{""english"": ""The directions were confusing."", ""chinese"": ""这些指示令人困惑。""}], ""synonyms"": [""puzzling"", ""bewildering""], ""antonyms"": [""clear"", ""obvious""]}], ""forms"": {}}"
B2,conscious,"{""word"": ""conscious"", ""definitions"": [{""part_of_speech"": ""adjective"", ""meaning"": {""english"": ""aware of something"", ""chinese"": ""意识到某事的""}, ""example_sentences"": [{""english"": ""She was conscious of his presence."", ""chinese"": ""她意识到他在场。""}], ""synonyms"": [""aware"", ""alert""], ""antonyms"": [""unaware"", ""unconscious""]}], ""forms"": {}}"
B2,conservative,"{""word"": ""conservative"", ""definitions"": [{""part_of_speech"": ""adjective"", ""meaning"": {""english"": ""opposed to great or sudden change"", ""chinese"": ""反对重大或突然变化的""}, ""example_sentences"": [{""english"": ""She has very conservative views."", ""chinese"": ""她的观点非常保守。""}], ""synonyms"": [""traditional"", ""conventional""], ""antonyms"": [""liberal"", ""progressive""]}, {""part_of_speech"": ""noun"", ""meaning"": {""english"": ""a person who is opposed to great or sudden change"", ""chinese"": ""反对重大或突然变化的人""}, ""example_sentences"": [{""english"": ""He is a conservative in politics."", ""chinese"": ""他在政治上是保守派。""}]}], ""forms"": {""noun"": {""singular"": ""conservative"", ""plural"": ""conservatives""}}}"
B2,consideration,"{""word"": ""consideration"", ""definitions"": [{""part_of_speech"": ""noun"", ""meaning"": {""english"": ""the act of thinking about something carefully"", ""chinese"": ""仔细考虑某事的行为""}, ""example_sentences"": [{""english"": ""Before making a decision, we need to give it careful consideration."", ""chinese"": ""在做决定之前，我们需要仔细考虑。""}], ""synonyms"": [""thought"", ""reflection""], ""antonyms"": [""neglect"", ""disregard""]}], ""forms"": {""noun"": {""singular"": ""consideration"", ""plural"": ""considerations""}}}"
B2,consistent,"{""word"": ""consistent"", ""definitions"": [{""part_of_speech"": ""adjective"", ""meaning"": {""english"": ""always behaving in the same way or having the same opinions, standards, etc."", ""chinese"": ""一贯的，一致的""}, ""example_sentences"": [{""english"": ""She is always consistent in her behavior."", ""chinese"": ""她在行为上总是一致的。""}], ""synonyms"": [""steady"", ""regular""], ""antonyms"": [""inconsistent"", ""variable""]}], ""forms"": {}}"
B2,constant,"{""word"": ""constant"", ""definitions"": [{""part_of_speech"": ""adjective"", ""meaning"": {""english"": ""happening all the time or repeatedly"", ""chinese"": ""持续不断的，反复发生的""}, ""example_sentences"": [{""english"": ""She is a constant source of support."", ""chinese"": ""她是一个持续的支持来源。""}], ""synonyms"": [""continuous"", ""persistent""], ""antonyms"": [""intermittent"", ""occasional""]}, {""part_of_speech"": ""noun"", ""meaning"": {""english"": ""a number, quantity, or value that does not change"", ""chinese"": ""常数，不变的量""}, ""example_sentences"": [{""english"": ""The speed of light is a constant."", ""chinese"": ""光速是一个常数。""}]}], ""forms"": {""adjective"": {""base_form"": ""constant""}, ""noun"": {""singular"": ""constant"", ""plural"": ""constants""}}}"
B2,constantly,"{""word"": ""constantly"", ""definitions"": [{""part_of_speech"": ""adverb"", ""meaning"": {""english"": ""continuously or frequently"", ""chinese"": ""不断地或频繁地""}, ""example_sentences"": [{""english"": ""She is constantly talking on the phone."", ""chinese"": ""她不停地在打电话。""}]}], ""forms"": {}}"
B2,construct,"{""word"": ""construct"", ""definitions"": [{""part_of_speech"": ""verb"", ""meaning"": {""english"": ""to build or create something, especially something large or complicated"", ""chinese"": ""建造或创造某物，尤其是大型或复杂的物体""}, ""example_sentences"": [{""english"": ""They are constructing a new bridge."", ""chinese"": ""他们正在建造一座新桥。""}], ""synonyms"": [""build"", ""create""], ""antonyms"": [""destroy"", ""demolish""]}, {""part_of_speech"": ""noun"", ""meaning"": {""english"": ""something that has been built or constructed"", ""chinese"": ""已建造或构造的物体""}, ""example_sentences"": [{""english"": ""The new building is a modern construct."", ""chinese"": ""这座新建筑是一个现代构造。""}]}], ""forms"": {""verb"": {""base_form"": ""construct"", ""third_person_singular"": ""constructs"", ""past_tense"": ""constructed"", ""past_participle"": ""constructed"", ""present_participle"": ""constructing""}, ""noun"": {""singular"": ""construct"", ""plural"": ""constructs""}}}"
B2,construction,"{""word"": ""construction"", ""definitions"": [{""part_of_speech"": ""noun"", ""meaning"": {""english"": ""The process of building or creating something."", ""chinese"": ""建造或创造某物的过程。""}, ""example_sentences"": [{""english"": ""The construction of the new bridge will start next month."", ""chinese"": ""新桥的建造将于下个月开始。""}]}], ""forms"": {""noun"": {""singular"": ""construction"", ""plural"": ""constructions""}}}"
B2,contemporary,"{""word"": ""contemporary"", ""definitions"": [{""part_of_speech"": ""adjective"", ""meaning"": {""english"": ""belonging to the same time period"", ""chinese"": ""属于同一时期的""}, ""example_sentences"": [{""english"": ""She is a contemporary of my mother."", ""chinese"": ""她是与我母亲同时代的人。""}], ""synonyms"": [""modern"", ""current""], ""antonyms"": [""ancient"", ""old""]}, {""part_of_speech"": ""noun"", ""meaning"": {""english"": ""a person who lives or lived at the same time as another person"", ""chinese"": ""与另一个人同时代的人""}, ""example_sentences"": [{""english"": ""Shakespeare was a contemporary of Christopher Marlowe."", ""chinese"": ""莎士比亚是克里斯托弗·马洛的同代人。""}]}], ""forms"": {""adjective"": {""base_form"": ""contemporary""}, ""noun"": {""singular"": ""contemporary"", ""plural"": ""contemporaries""}}}"
B2,contest,"{""word"": ""contest"", ""definitions"": [{""part_of_speech"": ""noun"", ""meaning"": {""english"": ""a competition in which people try to win"", ""chinese"": ""比赛，竞赛""}, ""example_sentences"": [{""english"": ""She won the singing contest."", ""chinese"": ""她在歌唱比赛中获胜。""}]}, {""part_of_speech"": ""verb"", ""meaning"": {""english"": ""to compete for something"", ""chinese"": ""竞争，争夺""}, ""example_sentences"": [{""english"": ""They will contest the election."", ""chinese"": ""他们将竞选。""}]}], ""forms"": {""noun"": {""singular"": ""contest"", ""plural"": ""contests""}, ""verb"": {""base_form"": ""contest"", ""third_person_singular"": ""contests"", ""past_tense"": ""contested"", ""past_participle"": ""contested"", ""present_participle"": ""contesting""}}}"
B2,contract,"{""word"": ""contract"", ""definitions"": [{""part_of_speech"": ""noun"", ""meaning"": {""english"": ""A legal agreement between two people or businesses"", ""chinese"": ""合同；契约""}, ""example_sentences"": [{""english"": ""They signed a contract to build the new school."", ""chinese"": ""他们签订了一份建造新学校的合同。""}]}, {""part_of_speech"": ""verb"", ""meaning"": {""english"": ""To make a legal agreement"", ""chinese"": ""签订合同；订契约""}, ""example_sentences"": [{""english"": ""The company contracted with the builder to finish the project."", ""chinese"": ""公司与建筑商签订合同完成项目。""}]}], ""forms"": {""noun"": {""singular"": ""contract"", ""plural"": ""contracts""}, ""verb"": {""base_form"": ""contract"", ""third_person_singular"": ""contracts"", ""past_tense"": ""contracted"", ""past_participle"": ""contracted"", ""present_participle"": ""contracting""}}}"
B2,contribute,"{""word"": ""contribute"", ""definitions"": [{""part_of_speech"": ""verb"", ""meaning"": {""english"": ""to give money, help, or ideas to something that a lot of other people are also involved in"", ""chinese"": ""贡献；捐助""}, ""example_sentences"": [{""english"": ""She contributed a lot of money to the charity."", ""chinese"": ""她向慈善机构捐了很多钱。""}], ""synonyms"": [""donate"", ""give""], ""antonyms"": [""withhold""]}], ""forms"": {""verb"": {""base_form"": ""contribute"", ""third_person_singular"": ""contributes"", ""past_tense"": ""contributed"", ""past_participle"": ""contributed"", ""present_participle"": ""contributing""}}}"
B2,contribution,"{""word"": ""contribution"", ""definitions"": [{""part_of_speech"": ""noun"", ""meaning"": {""english"": ""a gift or payment to a common fund or collection"", ""chinese"": ""捐款；贡献""}, ""example_sentences"": [{""english"": ""She made a contribution to the charity."", ""chinese"": ""她向慈善机构捐了款。""}, {""english"": ""His contribution to the project was invaluable."", ""chinese"": ""他对这个项目的贡献是无可估量的。""}], ""synonyms"": [""donation"", ""gift""], ""antonyms"": [""withdrawal"", ""retraction""]}], ""forms"": {""noun"": {""singular"": ""contribution"", ""plural"": ""contributions""}}}"
B2,convert,"{""word"": ""convert"", ""definitions"": [{""part_of_speech"": ""verb"", ""meaning"": {""english"": ""to change something from one form or use to another"", ""chinese"": ""将某物从一种形式或用途改变为另一种形式或用途""}, ""example_sentences"": [{""english"": ""He converted the garage into a workshop."", ""chinese"": ""他把车库改造成了工作室。""}], ""synonyms"": [""change"", ""transform""], ""antonyms"": [""preserve"", ""maintain""]}], ""forms"": {""verb"": {""base_form"": ""convert"", ""third_person_singular"": ""converts"", ""past_tense"": ""converted"", ""past_participle"": ""converted"", ""present_participle"": ""converting""}}}"
B2,convinced,"{""word"": ""convinced"", ""definitions"": [{""part_of_speech"": ""adjective"", ""meaning"": {""english"": ""Certain of something; persuaded of the truth or reality of something."", ""chinese"": ""确信的；信服的""}, ""example_sentences"": [{""english"": ""She was convinced that he was telling the truth."", ""chinese"": ""她确信他在说实话。""}]}], ""forms"": {""verb"": {""base_form"": ""convince"", ""third_person_singular"": ""convinces"", ""past_tense"": ""convinced"", ""past_participle"": ""convinced"", ""present_participle"": ""convincing""}}}"
B2,core,"{""word"": ""core"", ""definitions"": [{""part_of_speech"": ""noun"", ""meaning"": {""english"": ""the central or most important part of something"", ""chinese"": ""中心或最重要的部分""}, ""example_sentences"": [{""english"": ""The core of the apple is hard."", ""chinese"": ""苹果的核很硬。""}]}, {""part_of_speech"": ""adjective"", ""meaning"": {""english"": ""relating to the most important part of something"", ""chinese"": ""与某物最重要的部分有关的""}, ""example_sentences"": [{""english"": ""Math is a core subject in school."", ""chinese"": ""数学是学校的核心科目。""}]}], ""forms"": {""noun"": {""singular"": ""core"", ""plural"": ""cores""}}}"
